,race,username,date,tweet,language,like_count,winner,clean_tweet
4533,Singapore_18,alo_oficial,2018-09-15 17:53:21+00:00,Felicidades @JASuarezOficial  por la victoria en el rally Princesa de Asturias!!! 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻!! https://t.co/FG7CHgbEf2,es,1655,0,Felicidades por la victoria en el rally Princesa de Asturias!!! clapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_tone!!
4534,Singapore_18,alo_oficial,2018-09-15 14:45:56+00:00,Llamando a los puntos mañana ✊️ #singapore #mclaren #f1 #14 https://t.co/fYxdWD2CbA,es,1377,0,Llamando a los puntos mañana raised_fist️ #singapore #mclaren #f1 #14
4535,Singapore_18,alo_oficial,2018-09-15 12:04:40+00:00,Full papaya at Singapore 😍😍 FP3 #singapore #f1 #mclaren #14 latimages https://t.co/oOrJWhbg75,tl,958,0,Full papaya at Singapore smiling_face_with_heart-eyessmiling_face_with_heart-eyes FP3 #singapore #f1 #mclaren #14 latimages
4536,Singapore_18,alo_oficial,2018-09-15 08:07:17+00:00,@JosemaDorado97 Que bueno! Hace 3 carreras que superamos el récord de km de la historia de este deporte así que deben ser muchas!! Enhorabuena 😂😂😂,es,2151,0,Que bueno! Hace 3 carreras que superamos el récord de km de la historia de este deporte así que deben ser muchas!! Enhorabuena face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
4537,Singapore_18,PierreGASLY,2018-09-17 11:31:28+00:00,"See you next year Singapore. 👋 
Amazing city &amp; track! 13th yesterday, pretty difficult first stint on hypers, trying to survive, and not such a great pace all weekend for us. We gotta work for the coming races, next Sochi. 🇷🇺 https://t.co/7oU6wtHEQG",en,1228,0,"See you next year Singapore. waving_hand Amazing city &amp; track! 13th yesterday, pretty difficult first stint on hypers, trying to survive, and not such a great pace all weekend for us. We gotta work for the coming races, next Sochi. 🇷🇺"
4538,Singapore_18,PierreGASLY,2018-09-16 10:23:33+00:00,Singapore GP 🙏🙏🙏 https://t.co/9UYFh5r7y7,es,1538,0,Singapore GP folded_handsfolded_handsfolded_hands
4539,Singapore_18,PierreGASLY,2018-09-15 17:48:28+00:00,"Happy to go through to Q2, after tough Friday for us. Lets see what we can achieve tomorrow in the race 🇸🇬🇸🇬🇸🇬 https://t.co/EmFbY2Suov",en,900,0,"Happy to go through to Q2, after tough Friday for us. Lets see what we can achieve tomorrow in the race 🇸🇬🇸🇬🇸🇬"
4540,Singapore_18,SchumacherMick,2018-09-17 20:23:37+00:00,@redbullring in my mind. See you next weekend. 🏎 In Gedanken schon am @redbullring am kommenden Wochenende. @fiaf3europe @prema_team @theodoreracing1 @DVAG #SCM #TeamMS https://t.co/ifykmEagvy,de,6,0,in my mind. See you next weekend. racing_car In Gedanken schon am am kommenden Wochenende. #SCM #TeamMS
4541,Singapore_18,SchumacherMick,2018-09-15 18:16:57+00:00,Thinking back to last weekend... Letztes Wochenende...@PREMA_Team @fiaf3europe @TheodoreRacing1 @nuerburgring #SCM #TeamMS - pics by https://t.co/dViNELnOO9 https://t.co/2UO9bTMQqo,en,698,0,Thinking back to last weekend... Letztes Wochenende... #SCM #TeamMS - pics by
4542,Singapore_17,Max33Verstappen,2017-09-17 14:41:03+00:00,Got squeezed at the start. There was nothing I could do to get out of that sandwich. The positive: the good pace all weekend #SingaporeGP 🇸🇬 https://t.co/yP8kxinVFS,en,7039,0,Got squeezed at the start. There was nothing I could do to get out of that sandwich. The positive: the good pace all weekend #SingaporeGP 🇸🇬
4543,Singapore_17,Max33Verstappen,2017-09-17 10:10:18+00:00,Time to shine! 👊 #unleashthelion #keeppushing #SingaporeGP 🇸🇬 https://t.co/pCxaZr40vG,en,2832,0,Time to shine! oncoming_fist #unleashthelion #keeppushing #SingaporeGP 🇸🇬
4544,Singapore_17,Max33Verstappen,2017-09-16 15:06:42+00:00,Very happy to be starting front row! Let’s have a clean start tomorrow and then go for it 👊 #keeppushing #SingaporeGP https://t.co/VYB644X6dY,en,4296,0,Very happy to be starting front row! Let’s have a clean start tomorrow and then go for it oncoming_fist #keeppushing #SingaporeGP
4545,Singapore_17,Max33Verstappen,2017-09-16 08:14:58+00:00,Let’s continue where we left off yesterday. Qualifying will be a key factor. We aim for a top spot on the grid! 👊 #keeppushing #SingaporeGP https://t.co/233bnwgdVJ,en,2304,0,Let’s continue where we left off yesterday. Qualifying will be a key factor. We aim for a top spot on the grid! oncoming_fist #keeppushing #SingaporeGP
4546,Singapore_17,SChecoPerez,2017-09-17 18:11:05+00:00,What a night! Even though the luck was not in our side we got a very good 5th places. Let's go for more! 😃 #Checo11 https://t.co/twNcOStVPC https://t.co/naRKyIcU9z,en,1168,0,What a night! Even though the luck was not in our side we got a very good 5th places. Let's go for more! smiling_face_with_open_mouth #Checo11
4547,Singapore_17,SChecoPerez,2017-09-17 09:27:33+00:00,I'm very happy to announce that I'll continue driving for @ForceIndiaF1 in 2018! Let's go for more success! 💪😃🏆https://t.co/gGq8i1z4VH https://t.co/sHmjdD01rD,en,4192,0,I'm very happy to announce that I'll continue driving for in 2018! Let's go for more success! flexed_bicepssmiling_face_with_open_mouthtrophy
4548,Singapore_17,SChecoPerez,2017-09-16 19:26:25+00:00,"It wasn't the quali we were expecting, but we have a great position to score! Tomorrow will be a great day 😜 #SingaporeGP #Checo11 https://t.co/wxrQencptY",en,820,0,"It wasn't the quali we were expecting, but we have a great position to score! Tomorrow will be a great day face_with_stuck-out_tongue_&_winking_eye #SingaporeGP #Checo11"
4549,Singapore_17,SChecoPerez,2017-09-16 06:07:01+00:00,"Ser mexicano es más que una nacionalidad, es un verdadero orgullo. ¡Viva MÉXICO! 🇲🇽😃 https://t.co/iGqlq2NKMC",es,5039,0,"Ser mexicano es más que una nacionalidad, es un verdadero orgullo. ¡Viva MÉXICO! 🇲🇽smiling_face_with_open_mouth"
4550,Singapore_17,GeorgeRussell63,2017-09-18 19:51:42+00:00,@JaitkenRacer @RenaultSportF1 @ARTGP @GP3_Official @wtf1official @RenaultSpSeries @MiaSharizman Enjoy Jacky!! 🏎👊,en,9,0,Enjoy Jacky!! racing_caroncoming_fist
4551,Singapore_17,GeorgeRussell63,2017-09-17 14:12:21+00:00,"Wow... unbelievable race!! 👊

Amazing result @LewisHamilton &amp; @MercedesAMGF1!!! 🙌🙌 https://t.co/Oi3CIxSZoX",en,262,0,Wow... unbelievable race!! oncoming_fist Amazing result &amp; raising_handsraising_hands
4552,Singapore_17,GeorgeRussell63,2017-09-17 12:07:58+00:00,WHAT.. A.. START..!!! https://t.co/urVTlWYAa1,en,171,0,WHAT.. A.. START..!!!
4553,Singapore_17,Carlossainz55,2017-09-18 14:54:27+00:00,A cool sunday stat. 😁 https://t.co/FY5iiF4RO1,en,779,0,A cool sunday stat. grinning_face_with_smiling_eyes
4554,Singapore_17,Carlossainz55,2017-09-18 10:54:34+00:00,Muchas gracias Rafa! 💪 https://t.co/lEFg53yez1,es,1195,0,Muchas gracias Rafa! flexed_biceps
4555,Singapore_17,Carlossainz55,2017-09-17 18:12:32+00:00,I have nothing to add. 😂 https://t.co/i8kEJL6wc0,en,4196,0,I have nothing to add. face_with_tears_of_joy
4556,Singapore_17,Carlossainz55,2017-09-17 17:27:48+00:00,Yes.. its the throttle pedal... had a good feeling with it today and pushed it hard at times. https://t.co/1uG75HHVkk,en,4562,0,Yes.. its the throttle pedal... had a good feeling with it today and pushed it hard at times.
4557,Singapore_17,Carlossainz55,2017-09-17 16:29:06+00:00,"Carrera por la noche, lluvia, seco, adelantamientos, defendiendo, VAYA CARRERA! Vamos! Mejor resultado de mi carrera! https://t.co/ITZHB0xqk5",es,3480,0,"Carrera por la noche, lluvia, seco, adelantamientos, defendiendo, VAYA CARRERA! Vamos! Mejor resultado de mi carrera!"
4558,Singapore_17,Carlossainz55,2017-09-17 16:28:30+00:00,"Night race, rain, dry, overtakes, defending... WHAT A RACE! Vamos! P4 and best result of my career! So happy!! https://t.co/7FzztZPtTx",en,1692,0,"Night race, rain, dry, overtakes, defending... WHAT A RACE! Vamos! P4 and best result of my career! So happy!!"
4559,Singapore_17,LandoNorris,2017-09-18 17:58:46+00:00,Spinnin' 🍭 https://t.co/cDlGXN99tf,en,146,0,Spinnin' lollipop
4560,Singapore_17,LandoNorris,2017-09-18 07:59:10+00:00,"Yesterday actually happened, right? #SingaporeGP https://t.co/SGbksaQa9l",en,111,0,"Yesterday actually happened, right? #SingaporeGP"
4561,Singapore_17,LandoNorris,2017-09-16 09:32:34+00:00,2 &gt; 0 @ Nürburgring https://t.co/kXn1ToGC0R,de,28,0,2 &gt; 0 @ Nürburgring
4562,Singapore_17,OconEsteban,2017-09-17 17:43:59+00:00,"Tough week end, plenty to analyse and understand but at least 1point... One thing for sure is that we will come back stronger in Malaysia 😉! https://t.co/mabBJnYYB7",en,935,0,"Tough week end, plenty to analyse and understand but at least 1point... One thing for sure is that we will come back stronger in Malaysia winking_face!"
4563,Singapore_17,OconEsteban,2017-09-17 17:33:10+00:00,@MercedesAMGF1 @F1 @MercedesAMG @MercedesBenz Thank you guys ☺️!,en,219,0,Thank you guys smiling_face️!
4564,Singapore_17,OconEsteban,2017-09-16 18:22:05+00:00,A big thank you to everyone for the birthday wishes ! Let's make it a great day 🎂 !!🤙🏻 https://t.co/yjKyqxoVd4,en,1608,0,A big thank you to everyone for the birthday wishes ! Let's make it a great day birthday_cake !!call_me_handlight_skin_tone
4565,Singapore_17,OconEsteban,2017-09-16 18:17:14+00:00,"A very difficult day and probably the hardest of the season facing issues...But we will push as hard as we can, to comeback into the points! https://t.co/l0BeAEZdJa",en,616,0,"A very difficult day and probably the hardest of the season facing issues...But we will push as hard as we can, to comeback into the points!"
4566,Singapore_17,KevinMagnussen,2017-09-17 17:57:09+00:00,Very frustrating not to finish the race. It was tough but we had some fun racing. I'll continue working hard to get back into the points 💪🏻,en,900,0,Very frustrating not to finish the race. It was tough but we had some fun racing. I'll continue working hard to get back into the points flexed_bicepslight_skin_tone
4567,Singapore_17,KevinMagnussen,2017-09-16 17:35:42+00:00,We knew it was going to be tough today. Everything can happen on this track so I believe in a good result tomorrow! #SingaporeGP #KM20,en,363,0,We knew it was going to be tough today. Everything can happen on this track so I believe in a good result tomorrow! #SingaporeGP #KM20
4568,Singapore_17,KevinMagnussen,2017-09-16 12:48:06+00:00,Difficult practice sessions for us. We have to give it all we got in qualifying! #KM20 #SingaporeGP,en,198,0,Difficult practice sessions for us. We have to give it all we got in qualifying! #KM20 #SingaporeGP
4569,Singapore_17,danielricciardo,2017-09-16 16:06:12+00:00,See you tomorrow Seb 🏓 #SingaporeGP https://t.co/bbcqFtOAwQ,en,13836,0,See you tomorrow Seb ping_pong #SingaporeGP
4570,Singapore_17,SchumacherMick,2017-09-18 19:06:02+00:00,"Race week, everbody @ @PREMA_Team preparing for @fiaf3europe at @redbullring, look forward to! #TeamMS #SCM #MS25 #QuickMick #KeepFighting https://t.co/r02bJwOefO",en,70,0,"Race week, everbody @ preparing for at look forward to! #TeamMS #SCM #MS25 #QuickMick #KeepFighting"
4571,China_19,Max33Verstappen,2019-04-14 08:31:50+00:00,As a team we did a good job today 👊🏻 We had the right strategy and maximised the result with P4 #KeepPushing 🇨🇳 #ChineseGP #Race1000 https://t.co/uHIiupeuXj,en,6898,0,As a team we did a good job today oncoming_fistlight_skin_tone We had the right strategy and maximised the result with P4 #KeepPushing 🇨🇳 #ChineseGP #Race1000
4572,China_19,Max33Verstappen,2019-04-14 02:33:00+00:00,"Rise and shine, it’s R A C E D A Y 🦁 #UnleashTheLion 🇨🇳 #ChineseGP #Race1000 https://t.co/lQIcobmGfZ",en,4437,0,"Rise and shine, it’s R A C E D A Y lion_face #UnleashTheLion 🇨🇳 #ChineseGP #Race1000"
4573,China_19,Max33Verstappen,2019-04-13 08:25:12+00:00,"Annoying that we couldn’t do our 2nd run in Q3. But the feeling with the car is good and we’ve got the pace, so it will be an interesting race #KeepPushing 🇨🇳 #ChineseGP #Race1000 https://t.co/rJmFZnMXi3",en,4615,0,"Annoying that we couldn’t do our 2nd run in Q3. But the feeling with the car is good and we’ve got the pace, so it will be an interesting race #KeepPushing 🇨🇳 #ChineseGP #Race1000"
4574,China_19,Max33Verstappen,2019-04-13 01:48:00+00:00,Qualifying day 💪 Let’s keep pushing to find the limits #UnleashTheLion 🇨🇳 #ChineseGP #Race1000 https://t.co/xaFE2LyfOi,en,4418,0,Qualifying day flexed_biceps Let’s keep pushing to find the limits #UnleashTheLion 🇨🇳 #ChineseGP #Race1000
4575,China_19,Charles_Leclerc,2019-04-14 10:59:52+00:00,"Shanghai done. See you in Baku 🙃 
📸: @motorsportpics1 https://t.co/7tYUtyut4H",in,9226,0,Shanghai done. See you in Baku upside-down_face camera_with_flash:
4576,China_19,Charles_Leclerc,2019-04-13 09:42:37+00:00,"Happy but unhappy 😅
I struggled all week-end so very happy with the recovery for quali, but unhappy for the mistake I did in my lap. But tomorrow is the race, let's push 👊
📸: @KymIllman https://t.co/oFBsV7a55y",en,9322,0,"Happy but unhappy smiling_face_with_open_mouth_&_cold_sweat I struggled all week-end so very happy with the recovery for quali, but unhappy for the mistake I did in my lap. But tomorrow is the race, let's push oncoming_fist camera_with_flash:"
4577,China_19,SChecoPerez,2019-04-15 00:56:00+00:00,@TigerWoods  what a legend!!!!,en,49,0,what a legend!!!!
4578,China_19,SChecoPerez,2019-04-13 14:49:09+00:00,Muy buen trabajo hoy de todo el equipo. Estamos en una buena posición de salida para la carrera de mañana! #ChineseGP #Race1000 #F1 #Checo11 https://t.co/WNA9aGJEPQ,es,1470,0,Muy buen trabajo hoy de todo el equipo. Estamos en una buena posición de salida para la carrera de mañana! #ChineseGP #Race1000 #F1 #Checo11
4579,China_19,GeorgeRussell63,2019-04-14 09:01:44+00:00,"Fun opening couple of laps before things settled down. Eyes on Baku now ➡️

#F1 #ChineseGP 🇨🇳 @WilliamsRacing https://t.co/vJB3WwCyoo",en,639,0,Fun opening couple of laps before things settled down. Eyes on Baku now right_arrow️ #F1 #ChineseGP 🇨🇳
4580,China_19,GeorgeRussell63,2019-04-14 03:53:33+00:00,"Sliding into race day like... 💪

Looking forward to this one! 🙌

#F1 #ChineseGP 🇨🇳 @WilliamsRacing https://t.co/5ToAnWU60t",en,404,0,Sliding into race day like... flexed_biceps Looking forward to this one! raising_hands #F1 #ChineseGP 🇨🇳
4581,China_19,GeorgeRussell63,2019-04-13 07:18:44+00:00,"Didn’t maximise the lap but we’re getting closer!

Starting P17... let’s make the most of it 💪

#F1 #ChineseGP 🇨🇳 @WilliamsRacing https://t.co/b4z5oB8L1K",en,685,0,Didn’t maximise the lap but we’re getting closer! Starting P17... let’s make the most of it flexed_biceps #F1 #ChineseGP 🇨🇳
4582,China_19,Carlossainz55,2019-04-14 18:03:11+00:00,"@GCTigerTracker From an airplane, I salute you https://t.co/6479ua3GjN",en,48,0,"From an airplane, I salute you"
4583,China_19,Carlossainz55,2019-04-14 17:57:35+00:00,https://t.co/LD7klTn185,zxx,976,0,
4584,China_19,Carlossainz55,2019-04-14 16:23:27+00:00,Nailed it,en,1891,0,Nailed it
4585,China_19,Carlossainz55,2019-04-14 09:56:23+00:00,"[INFO] 🇪🇸 Carlos Sainz termina 14º el GP de China tras sobreponerse al golpe de un rival 👉 https://t.co/zwuitZy23L 

🇬🇧 Carlos Sainz finishes P14 in the Chinese GP, overcomes a hit from a rival 👉 https://t.co/PWlVcxNb3W  

#carlo55ainz #ChineseGP 🇨🇳 #F1 #Race1000 https://t.co/mHOLm3KfNl",es,169,0,"[INFO] 🇪🇸 Carlos Sainz termina 14º el GP de China tras sobreponerse al golpe de un rival backhand_index_pointing_right 🇬🇧 Carlos Sainz finishes P14 in the Chinese GP, overcomes a hit from a rival backhand_index_pointing_right #carlo55ainz #ChineseGP 🇨🇳 #F1 #Race1000"
4586,China_19,Carlossainz55,2019-04-14 09:15:56+00:00,"Otra carrera frustrante. El Toro Rosso perdió el control, imposible evitarlo. Una lástima porque la carrera era larga y teníamos buen ritmo para luchar por puntos. Es cuestión de tiempo que lleguen los resultados! Muy bien todo el equipo, no nos hemos rendido... a por Bakú! https://t.co/t8JroSkYS7",es,1461,0,"Otra carrera frustrante. El Toro Rosso perdió el control, imposible evitarlo. Una lástima porque la carrera era larga y teníamos buen ritmo para luchar por puntos. Es cuestión de tiempo que lleguen los resultados! Muy bien todo el equipo, no nos hemos rendido... a por Bakú!"
